Id	Location	Treatment	Age	LocateTreatAge	DRNType	Treatments	HeadCS	Symm1	Symm2	Symm3	Symm4	Symm5	Symm6	Symm7	Symm8	Symm9	Symm10	Symm11	Symm12	Symm13	Symm14	Symm15	Symm16	Symm17	Symm18	Symm19	Symm20	Symm21	Symm22	Symm23	Symm24	Symm25	Symm26	Symm27	Symm28	Symm29	Symm30	Symm31	Symm32	Symm33	Symm34	Symm35	Symm36	Symm37	Symm38	Symm39	Symm40	Symm41	Symm42	Symm43	Symm44	Symm45	Symm46	Symm47	Symm48	Symm49	Symm50	Symm51	Symm52	Symm53	Symm54	Symm55	Symm56	Symm57	Symm58	Symm59	Symm60	Symm61	Symm62	Symm63	Symm64	Symm65	Symm66
TC-d5-15	Teshio	Control	5day	TCd5	S5	S5	13.2946458	0	0.213877416	0.066843081	0.18999919	0.093087695	0.15001074	0.134850265	0.06825653	0.156325599	-0.134020539	0.099656859	-0.16022679	-0.099656859	-0.16022679	-0.156325599	-0.134020539	-0.134850265	0.06825653	-0.093087695	0.15001074	-0.066843081	0.18999919	0.100852914	0.116010862	-0.100852914	0.116010862	0.138259277	0.0497521	0.143363468	0.032700723	0.147714312	0.014901808	0.150742965	-0.003733137	0.15448254	-0.022944404	0.158780454	-0.042468568	0.161998205	-0.062388162	0.164318072	-0.082256805	0.164615865	-0.101454056	0.162515577	-0.1190782	-0.138259277	0.0497521	-0.143363468	0.032700723	-0.147714312	0.014901808	-0.150742965	-0.003733137	-0.15448254	-0.022944404	-0.158780454	-0.042468568	-0.161998205	-0.062388162	-0.164318072	-0.082256805	-0.164615865	-0.101454056	-0.162515577	-0.1190782
TC-d5-16	Teshio	Control	5day	TCd5	S5	S5	12.91203477	0	0.216630673	0.064614253	0.19018144	0.095402759	0.151411684	0.136640054	0.068312329	0.145266508	-0.132948973	0.090502901	-0.156959063	-0.090502901	-0.156959063	-0.145266508	-0.132948973	-0.136640054	0.068312329	-0.095402759	0.151411684	-0.064614253	0.19018144	0.103392721	0.116319652	-0.103392721	0.116319652	0.142199632	0.049791466	0.146834633	0.032027493	0.149990039	0.013692718	0.152322854	-0.005037703	0.157982468	-0.023854951	0.16241929	-0.043406717	0.165596528	-0.063177665	0.164717555	-0.082962767	0.160843213	-0.102062953	0.155910267	-0.119641327	-0.142199632	0.049791466	-0.146834633	0.032027493	-0.149990039	0.013692718	-0.152322854	-0.005037703	-0.157982468	-0.023854951	-0.16241929	-0.043406717	-0.165596528	-0.063177665	-0.164717555	-0.082962767	-0.160843213	-0.102062953	-0.155910267	-0.119641327
TC-d5-17	Teshio	Control	5day	TCd5	S5	S5	12.27139649	0	0.214690915	0.067987863	0.188252701	0.095003441	0.152008916	0.138470242	0.066010498	0.147608566	-0.13202102	0.100976909	-0.160641822	-0.100976909	-0.160641822	-0.147608566	-0.13202102	-0.138470242	0.066010498	-0.095003441	0.152008916	-0.067987863	0.188252701	0.100866293	0.115785938	-0.100866293	0.115785938	0.144164233	0.047754454	0.148639782	0.030539544	0.151987613	0.012867525	0.154547099	-0.005139808	0.159063603	-0.023226936	0.161856423	-0.041937821	0.162421726	-0.061160472	0.162134726	-0.080411215	0.158581387	-0.099098536	0.155009537	-0.116927402	-0.144164233	0.047754454	-0.148639782	0.030539544	-0.151987613	0.012867525	-0.154547099	-0.005139808	-0.159063603	-0.023226936	-0.161856423	-0.041937821	-0.162421726	-0.061160472	-0.162134726	-0.080411215	-0.158581387	-0.099098536	-0.155009537	-0.116927402
TC-d5-18	Teshio	Control	5day	TCd5	S5	S5	12.40637482	0	0.222506537	0.062808821	0.196256302	0.096150452	0.153954342	0.137127481	0.064875457	0.143528033	-0.131932268	0.099460148	-0.159398375	-0.099460148	-0.159398375	-0.143528033	-0.131932268	-0.137127481	0.064875457	-0.096150452	0.153954342	-0.062808821	0.196256302	0.10123952	0.115503569	-0.10123952	0.115503569	0.142088464	0.046372969	0.144565723	0.028799195	0.147545134	0.010995989	0.153892918	-0.0063165	0.158612627	-0.024692638	0.16269979	-0.043464358	0.164069486	-0.062685034	0.163201865	-0.08184186	0.158459192	-0.100190968	0.152641452	-0.117489087	-0.142088464	0.046372969	-0.144565723	0.028799195	-0.147545134	0.010995989	-0.153892918	-0.0063165	-0.158612627	-0.024692638	-0.16269979	-0.043464358	-0.164069486	-0.062685034	-0.163201865	-0.08184186	-0.158459192	-0.100190968	-0.152641452	-0.117489087
TC-d5-19	Teshio	Control	5day	TCd5	S5	S5	13.67031091	0	0.21171162	0.061106962	0.18968952	0.092925605	0.149005355	0.133632866	0.06990881	0.147070543	-0.134660012	0.096643653	-0.157988417	-0.096643653	-0.157988417	-0.147070543	-0.134660012	-0.133632866	0.06990881	-0.092925605	0.149005355	-0.061106962	0.18968952	0.101694401	0.119342472	-0.101694401	0.119342472	0.140844182	0.052224821	0.146589245	0.034983477	0.149425318	0.016342401	0.152972457	-0.003012018	0.157231813	-0.02303515	0.161071466	-0.043521311	0.163459438	-0.064269457	0.163809235	-0.084845969	0.162138377	-0.104400323	0.157406162	-0.121620009	-0.140844182	0.052224821	-0.146589245	0.034983477	-0.149425318	0.016342401	-0.152972457	-0.003012018	-0.157231813	-0.02303515	-0.161071466	-0.043521311	-0.163459438	-0.064269457	-0.163809235	-0.084845969	-0.162138377	-0.104400323	-0.157406162	-0.121620009
TC-d5-20	Teshio	Control	5day	TCd5	S5	S5	12.72843171	0	0.224241458	0.062412189	0.198707691	0.095457724	0.15563415	0.137879883	0.067069529	0.144212332	-0.133206052	0.095484491	-0.158843886	-0.095484491	-0.158843886	-0.144212332	-0.133206052	-0.137879883	0.067069529	-0.095457724	0.15563415	-0.062412189	0.198707691	0.099225935	0.117585521	-0.099225935	0.117585521	0.141598256	0.047828125	0.144592156	0.029780474	0.148423307	0.011606086	0.152268828	-0.006834964	0.155410237	-0.025906254	0.159322869	-0.045079662	0.161093612	-0.064572082	0.160942394	-0.083987357	0.159323068	-0.102603524	0.153678004	-0.119298525	-0.141598256	0.047828125	-0.144592156	0.029780474	-0.148423307	0.011606086	-0.152268828	-0.006834964	-0.155410237	-0.025906254	-0.159322869	-0.045079662	-0.161093612	-0.064572082	-0.160942394	-0.083987357	-0.159323068	-0.102603524	-0.153678004	-0.119298525
TC-d5-21	Teshio	Control	5day	TCd5	S5	S5	13.31486891	0	0.225128915	0.06036037	0.195944655	0.097415623	0.151758888	0.132127788	0.068721336	0.148917982	-0.138065631	0.102291022	-0.168595913	-0.102291022	-0.168595913	-0.148917982	-0.138065631	-0.132127788	0.068721336	-0.097415623	0.151758888	-0.06036037	0.195944655	0.09922053	0.116495262	-0.09922053	0.116495262	0.138044267	0.05081051	0.142121725	0.033311354	0.146208375	0.01526906	0.150526292	-0.003213165	0.153720412	-0.022627302	0.156929993	-0.042561178	0.160222636	-0.06271287	0.161492252	-0.082942411	0.159516471	-0.102755142	0.154980808	-0.121401909	-0.138044267	0.05081051	-0.142121725	0.033311354	-0.146208375	0.01526906	-0.150526292	-0.003213165	-0.153720412	-0.022627302	-0.156929993	-0.042561178	-0.160222636	-0.06271287	-0.161492252	-0.082942411	-0.159516471	-0.102755142	-0.154980808	-0.121401909
TC-d5-22	Teshio	Control	5day	TCd5	S5	S5	12.68492293	0	0.222701862	0.065298715	0.196386053	0.096078668	0.148050793	0.133771812	0.066463731	0.145907812	-0.133644129	0.099560711	-0.165803473	-0.099560711	-0.165803473	-0.145907812	-0.133644129	-0.133771812	0.066463731	-0.096078668	0.148050793	-0.065298715	0.196386053	0.098587056	0.11418613	-0.098587056	0.11418613	0.138773139	0.048416365	0.144845035	0.031727934	0.1492704	0.014180989	0.153729115	-0.003872041	0.157695919	-0.022641316	0.160554872	-0.042041285	0.162731094	-0.06175195	0.162243195	-0.081560334	0.16029167	-0.100832685	0.155310403	-0.118615714	-0.138773139	0.048416365	-0.144845035	0.031727934	-0.1492704	0.014180989	-0.153729115	-0.003872041	-0.157695919	-0.022641316	-0.160554872	-0.042041285	-0.162731094	-0.06175195	-0.162243195	-0.081560334	-0.16029167	-0.100832685	-0.155310403	-0.118615714
TC-d5-23	Teshio	Control	5day	TCd5	S5	S5	12.5879129	0	0.211262153	0.061270848	0.18785785	0.095963456	0.148004196	0.138932162	0.066479944	0.149161975	-0.132384164	0.095448404	-0.157610764	-0.095448404	-0.157610764	-0.149161975	-0.132384164	-0.138932162	0.066479944	-0.095963456	0.148004196	-0.061270848	0.18785785	0.101715446	0.115205678	-0.101715446	0.115205678	0.142906823	0.048115567	0.148387969	0.0313611	0.150851475	0.013583557	0.154326968	-0.004376881	0.160058132	-0.022340416	0.16288872	-0.041391398	0.164237559	-0.061015277	0.165518734	-0.080577221	0.16326824	-0.09950397	0.157523483	-0.11703888	-0.142906823	0.048115567	-0.148387969	0.0313611	-0.150851475	0.013583557	-0.154326968	-0.004376881	-0.160058132	-0.022340416	-0.16288872	-0.041391398	-0.164237559	-0.061015277	-0.165518734	-0.080577221	-0.16326824	-0.09950397	-0.157523483	-0.11703888
TC-d5-24	Teshio	Control	5day	TCd5	S5	S5	13.71516903	0	0.216179845	0.062510076	0.193033215	0.094365355	0.153658506	0.131428858	0.072606325	0.138972343	-0.135732347	0.090347194	-0.154289854	-0.090347194	-0.154289854	-0.138972343	-0.135732347	-0.131428858	0.072606325	-0.094365355	0.153658506	-0.062510076	0.193033215	0.10071889	0.121238394	-0.10071889	0.121238394	0.137897614	0.053677678	0.144863799	0.035451586	0.149102714	0.015726053	0.153397083	-0.004697544	0.158169934	-0.02563445	0.163032681	-0.046587558	0.165380824	-0.067684455	0.165169718	-0.088187666	0.160052126	-0.107084921	0.151283467	-0.123582884	-0.137897614	0.053677678	-0.144863799	0.035451586	-0.149102714	0.015726053	-0.153397083	-0.004697544	-0.158169934	-0.02563445	-0.163032681	-0.046587558	-0.165380824	-0.067684455	-0.165169718	-0.088187666	-0.160052126	-0.107084921	-0.151283467	-0.123582884
KC-d14-01	Kitami	Control	14day	KCd14	W14	W14	12.32013115	0	0.22283131	0.054920588	0.205451037	0.085648744	0.165882903	0.130320863	0.066946822	0.144327444	-0.137302324	0.090056016	-0.157812767	-0.090056016	-0.157812767	-0.144327444	-0.137302324	-0.130320863	0.066946822	-0.085648744	0.165882903	-0.054920588	0.205451037	0.099614215	0.128834125	-0.099614215	0.128834125	0.136561002	0.047001568	0.144185654	0.029563061	0.147075414	0.010824455	0.149061362	-0.008518935	0.153715909	-0.027950137	0.156160483	-0.048051141	0.158690903	-0.068156609	0.159761561	-0.08797856	0.159067392	-0.106724268	0.153585995	-0.123424886	-0.136561002	0.047001568	-0.144185654	0.029563061	-0.147075414	0.010824455	-0.149061362	-0.008518935	-0.153715909	-0.027950137	-0.156160483	-0.048051141	-0.158690903	-0.068156609	-0.159761561	-0.08797856	-0.159067392	-0.106724268	-0.153585995	-0.123424886
KC-d14-02	Kitami	Control	14day	KCd14	W14	W14	11.80984764	0	0.232143606	0.060288972	0.208274358	0.096325151	0.16369784	0.134527476	0.070914952	0.136926319	-0.142963	0.091247971	-0.16520259	-0.091247971	-0.16520259	-0.136926319	-0.142963	-0.134527476	0.070914952	-0.096325151	0.16369784	-0.060288972	0.208274358	0.098335196	0.124885561	-0.098335196	0.124885561	0.137843074	0.050684038	0.143008578	0.032282752	0.147002579	0.013361443	0.149715118	-0.006256329	0.152532102	-0.026493604	0.156078374	-0.046916807	0.156121042	-0.067726306	0.153341187	-0.088490598	0.149808261	-0.108780995	0.144271895	-0.127342517	-0.137843074	0.050684038	-0.143008578	0.032282752	-0.147002579	0.013361443	-0.149715118	-0.006256329	-0.152532102	-0.026493604	-0.156078374	-0.046916807	-0.156121042	-0.067726306	-0.153341187	-0.088490598	-0.149808261	-0.108780995	-0.144271895	-0.127342517
KC-d14-03	Kitami	Control	14day	KCd14	W14	W14	9.78320243	0	0.225610747	0.053996467	0.208743664	0.090366108	0.166901673	0.133948804	0.065373342	0.144460461	-0.137147619	0.09338821	-0.160133166	-0.09338821	-0.160133166	-0.144460461	-0.137147619	-0.133948804	0.065373342	-0.090366108	0.166901673	-0.053996467	0.208743664	0.099156701	0.123529803	-0.099156701	0.123529803	0.135760756	0.045055035	0.141462991	0.027381174	0.146874806	0.009566264	0.150155439	-0.009004728	0.153597044	-0.028000637	0.157504261	-0.047055996	0.159917387	-0.066268826	0.158903222	-0.085484735	0.156077725	-0.104346619	0.15117223	-0.121914001	-0.135760756	0.045055035	-0.141462991	0.027381174	-0.146874806	0.009566264	-0.150155439	-0.009004728	-0.153597044	-0.028000637	-0.157504261	-0.047055996	-0.159917387	-0.066268826	-0.158903222	-0.085484735	-0.156077725	-0.104346619	-0.15117223	-0.121914001
KC-d14-04	Kitami	Control	14day	KCd14	W14	W14	10.57672398	0	0.230323194	0.058930083	0.211623608	0.096021662	0.166875366	0.133159569	0.06432911	0.142610199	-0.136023207	0.088333174	-0.151893331	-0.088333174	-0.151893331	-0.142610199	-0.136023207	-0.133159569	0.06432911	-0.096021662	0.166875366	-0.058930083	0.211623608	0.100582394	0.127780696	-0.100582394	0.127780696	0.139486733	0.044465251	0.143971832	0.026156354	0.146285425	0.007494413	0.150327904	-0.011006022	0.153281569	-0.029973253	0.155329139	-0.04937804	0.15602453	-0.068955053	0.156774651	-0.088187457	0.155901936	-0.106275747	0.149990595	-0.122194285	-0.139486733	0.044465251	-0.143971832	0.026156354	-0.146285425	0.007494413	-0.150327904	-0.011006022	-0.153281569	-0.029973253	-0.155329139	-0.04937804	-0.15602453	-0.068955053	-0.156774651	-0.088187457	-0.155901936	-0.106275747	-0.149990595	-0.122194285
KC-d14-05	Kitami	Control	14day	KCd14	W14	W14	11.84019856	0	0.219090486	0.059191502	0.205123262	0.093047493	0.159920909	0.130260936	0.064962791	0.149586908	-0.133064193	0.097738458	-0.152443135	-0.097738458	-0.152443135	-0.149586908	-0.133064193	-0.130260936	0.064962791	-0.093047493	0.159920909	-0.059191502	0.205123262	0.102346543	0.120054791	-0.102346543	0.120054791	0.135807417	0.046012897	0.13978497	0.027958993	0.143957937	0.009712464	0.149959352	-0.008461786	0.154918862	-0.027441824	0.159793801	-0.04657653	0.162377958	-0.066054186	0.163515682	-0.085324809	0.162450659	-0.103745476	0.158515167	-0.120179409	-0.135807417	0.046012897	-0.13978497	0.027958993	-0.143957937	0.009712464	-0.149959352	-0.008461786	-0.154918862	-0.027441824	-0.159793801	-0.04657653	-0.162377958	-0.066054186	-0.163515682	-0.085324809	-0.162450659	-0.103745476	-0.158515167	-0.120179409
KC-d14-06	Kitami	Control	14day	KCd14	W14	W14	12.35532844	0	0.221748597	0.057342251	0.203259545	0.089853879	0.162496627	0.131252103	0.070819149	0.147149973	-0.139897175	0.09302625	-0.162847194	-0.09302625	-0.162847194	-0.147149973	-0.139897175	-0.131252103	0.070819149	-0.089853879	0.162496627	-0.057342251	0.203259545	0.097469661	0.123043937	-0.097469661	0.123043937	0.136449553	0.051278875	0.141060539	0.032800826	0.144966188	0.013836296	0.149221053	-0.005479295	0.152757796	-0.025567056	0.154997299	-0.046311755	0.157095612	-0.067280199	0.158985196	-0.087982324	0.158997577	-0.107696265	0.154786443	-0.125348291	-0.136449553	0.051278875	-0.141060539	0.032800826	-0.144966188	0.013836296	-0.149221053	-0.005479295	-0.152757796	-0.025567056	-0.154997299	-0.046311755	-0.157095612	-0.067280199	-0.158985196	-0.087982324	-0.158997577	-0.107696265	-0.154786443	-0.125348291
KC-d14-07	Kitami	Control	14day	KCd14	W14	W14	11.3913368	0	0.218653127	0.053987894	0.199996753	0.087134353	0.160475776	0.132003074	0.066700327	0.14313069	-0.133609318	0.096684928	-0.165913872	-0.096684928	-0.165913872	-0.14313069	-0.133609318	-0.132003074	0.066700327	-0.087134353	0.160475776	-0.053987894	0.199996753	0.102189996	0.124759396	-0.102189996	0.124759396	0.139040152	0.047898382	0.145292855	0.030350893	0.149348499	0.011985956	0.153546109	-0.006610937	0.157058192	-0.025729663	0.159103765	-0.045325438	0.159109486	-0.065205886	0.158284259	-0.084896122	0.157228624	-0.103731684	0.153350665	-0.120471125	-0.139040152	0.047898382	-0.145292855	0.030350893	-0.149348499	0.011985956	-0.153546109	-0.006610937	-0.157058192	-0.025729663	-0.159103765	-0.045325438	-0.159109486	-0.065205886	-0.158284259	-0.084896122	-0.157228624	-0.103731684	-0.153350665	-0.120471125
KC-d14-08	Kitami	Control	14day	KCd14	W14	W14	12.38988956	0	0.218927596	0.053311647	0.204963521	0.093276731	0.161202636	0.130095806	0.068614169	0.149102215	-0.13752412	0.090142532	-0.161661194	-0.090142532	-0.161661194	-0.149102215	-0.13752412	-0.130095806	0.068614169	-0.093276731	0.161202636	-0.053311647	0.204963521	0.097698718	0.122513309	-0.097698718	0.122513309	0.134592249	0.048985496	0.140324281	0.030997654	0.144670204	0.0122501	0.148520257	-0.006996322	0.153259218	-0.026499799	0.158451792	-0.046030554	0.160240359	-0.066154769	0.161407301	-0.086074627	0.161406168	-0.105284727	0.157323146	-0.122764571	-0.134592249	0.048985496	-0.140324281	0.030997654	-0.144670204	0.0122501	-0.148520257	-0.006996322	-0.153259218	-0.026499799	-0.158451792	-0.046030554	-0.160240359	-0.066154769	-0.161407301	-0.086074627	-0.161406168	-0.105284727	-0.157323146	-0.122764571
KC-d14-09	Kitami	Control	14day	KCd14	W14	W14	10.56653711	0	0.21596213	0.058768235	0.194327463	0.091533479	0.160838864	0.133939611	0.065629112	0.144382998	-0.132994559	0.097475201	-0.156814711	-0.097475201	-0.156814711	-0.144382998	-0.132994559	-0.133939611	0.065629112	-0.091533479	0.160838864	-0.058768235	0.194327463	0.098968045	0.123643246	-0.098968045	0.123643246	0.14085487	0.046458622	0.147405943	0.028975206	0.15256989	0.011229617	0.154913345	-0.007306585	0.158753737	-0.026028094	0.160117472	-0.045388099	0.16078405	-0.064920166	0.160577607	-0.084183586	0.158767186	-0.102504588	0.153028704	-0.118942811	-0.14085487	0.046458622	-0.147405943	0.028975206	-0.15256989	0.011229617	-0.154913345	-0.007306585	-0.158753737	-0.026028094	-0.160117472	-0.045388099	-0.16078405	-0.064920166	-0.160577607	-0.084183586	-0.158767186	-0.102504588	-0.153028704	-0.118942811
KC-d14-10	Kitami	Control	14day	KCd14	W14	W14	12.06812154	0	0.217757842	0.056617586	0.199555718	0.090446037	0.159855138	0.133398658	0.066177136	0.149652427	-0.13295532	0.098848149	-0.157669372	-0.098848149	-0.157669372	-0.149652427	-0.13295532	-0.133398658	0.066177136	-0.090446037	0.159855138	-0.056617586	0.199555718	0.098235654	0.121468871	-0.098235654	0.121468871	0.138683697	0.046833205	0.144732267	0.029242831	0.14790611	0.010831978	0.150485941	-0.007930136	0.155177471	-0.026552183	0.157460614	-0.045781397	0.160498387	-0.065147729	0.162042146	-0.084385974	0.161372799	-0.10296193	0.158059779	-0.119459758	-0.138683697	0.046833205	-0.144732267	0.029242831	-0.14790611	0.010831978	-0.150485941	-0.007930136	-0.155177471	-0.026552183	-0.157460614	-0.045781397	-0.160498387	-0.065147729	-0.162042146	-0.084385974	-0.161372799	-0.10296193	-0.158059779	-0.119459758
KC-d14-11	Kitami	Control	14day	KCd14	W14	W14	10.7231956	0	0.223581795	0.056612809	0.202210535	0.089037484	0.160291783	0.129492818	0.067681808	0.144335148	-0.140050515	0.092594482	-0.166502309	-0.092594482	-0.166502309	-0.144335148	-0.140050515	-0.129492818	0.067681808	-0.089037484	0.160291783	-0.056612809	0.202210535	0.099360283	0.123635542	-0.099360283	0.123635542	0.135588903	0.048716295	0.142750796	0.031558719	0.14698419	0.01324312	0.151320199	-0.005491481	0.156518129	-0.024498656	0.159687588	-0.044274586	0.160490325	-0.064559872	0.158924446	-0.085038215	0.156359858	-0.105058259	0.151029022	-0.123654806	-0.135588903	0.048716295	-0.142750796	0.031558719	-0.14698419	0.01324312	-0.151320199	-0.005491481	-0.156518129	-0.024498656	-0.159687588	-0.044274586	-0.160490325	-0.064559872	-0.158924446	-0.085038215	-0.156359858	-0.105058259	-0.151029022	-0.123654806
KC-d14-12	Kitami	Control	14day	KCd14	W14	W14	10.81122575	0	0.225493271	0.058894354	0.205113241	0.091687024	0.165188726	0.130974142	0.067851094	0.139776569	-0.137352426	0.095418471	-0.157106987	-0.095418471	-0.157106987	-0.139776569	-0.137352426	-0.130974142	0.067851094	-0.091687024	0.165188726	-0.058894354	0.205113241	0.100358961	0.126599101	-0.100358961	0.126599101	0.136377813	0.047890152	0.143722042	0.030278819	0.14781415	0.011488273	0.151480486	-0.007826337	0.153925014	-0.027905022	0.15763739	-0.048045654	0.158757121	-0.068411814	0.157622584	-0.08849433	0.155340025	-0.107688342	0.149181715	-0.12432513	-0.136377813	0.047890152	-0.143722042	0.030278819	-0.14781415	0.011488273	-0.151480486	-0.007826337	-0.153925014	-0.027905022	-0.15763739	-0.048045654	-0.158757121	-0.068411814	-0.157622584	-0.08849433	-0.155340025	-0.107688342	-0.149181715	-0.12432513
KC-d14-13	Kitami	Control	14day	KCd14	W14	W14	11.24878699	0	0.212831758	0.059512146	0.195482721	0.088730798	0.156946386	0.1327781	0.064630051	0.150018956	-0.132716505	0.101013442	-0.159314024	-0.101013442	-0.159314024	-0.150018956	-0.132716505	-0.1327781	0.064630051	-0.088730798	0.156946386	-0.059512146	0.195482721	0.100767474	0.118449939	-0.100767474	0.118449939	0.139985872	0.046611227	0.145448793	0.029594656	0.150881982	0.012338942	0.154660124	-0.005637795	0.157587933	-0.024344171	0.159839663	-0.043574006	0.161347318	-0.063073526	0.16257381	-0.082396751	0.160873576	-0.101074061	0.157570901	-0.118338963	-0.139985872	0.046611227	-0.145448793	0.029594656	-0.150881982	0.012338942	-0.154660124	-0.005637795	-0.157587933	-0.024344171	-0.159839663	-0.043574006	-0.161347318	-0.063073526	-0.16257381	-0.082396751	-0.160873576	-0.101074061	-0.157570901	-0.118338963
KC-d14-14	Kitami	Control	14day	KCd14	W14	W14	10.23778936	0	0.219435608	0.063107714	0.197767354	0.095503423	0.153091388	0.131684783	0.068352746	0.143227908	-0.136140099	0.097820421	-0.162158352	-0.097820421	-0.162158352	-0.143227908	-0.136140099	-0.131684783	0.068352746	-0.095503423	0.153091388	-0.063107714	0.197767354	0.098642942	0.119370065	-0.098642942	0.119370065	0.136441574	0.049533934	0.142440095	0.032080046	0.148723569	0.014310523	0.154236469	-0.004273972	0.15916878	-0.023552798	0.161640524	-0.04361302	0.161580607	-0.064162695	0.161372064	-0.084601377	0.158574096	-0.104203668	0.152755036	-0.121517878	-0.136441574	0.049533934	-0.142440095	0.032080046	-0.148723569	0.014310523	-0.154236469	-0.004273972	-0.15916878	-0.023552798	-0.161640524	-0.04361302	-0.161580607	-0.064162695	-0.161372064	-0.084601377	-0.158574096	-0.104203668	-0.152755036	-0.121517878
KC-d14-15	Kitami	Control	14day	KCd14	W14	W14	13.47155431	0	0.214189228	0.055003671	0.195986765	0.096576427	0.153733272	0.136396862	0.067772961	0.146394345	-0.135147672	0.093591375	-0.16136885	-0.093591375	-0.16136885	-0.146394345	-0.135147672	-0.136396862	0.067772961	-0.096576427	0.153733272	-0.055003671	0.195986765	0.103047166	0.117047501	-0.103047166	0.117047501	0.139186617	0.049065889	0.144931507	0.032114883	0.148945813	0.014224266	0.153818227	-0.003970179	0.156452625	-0.023325541	0.159561781	-0.043161741	0.161534707	-0.063379575	0.162739242	-0.083483593	0.161185835	-0.102817819	0.155645671	-0.120385181	-0.139186617	0.049065889	-0.144931507	0.032114883	-0.148945813	0.014224266	-0.153818227	-0.003970179	-0.156452625	-0.023325541	-0.159561781	-0.043161741	-0.161534707	-0.063379575	-0.162739242	-0.083483593	-0.161185835	-0.102817819	-0.155645671	-0.120385181
KC-d14-16	Kitami	Control	14day	KCd14	W14	W14	9.524080176	0	0.223811324	0.059477558	0.199048734	0.087603654	0.170894071	0.133835272	0.061985087	0.143756664	-0.131304993	0.095021792	-0.154453265	-0.095021792	-0.154453265	-0.143756664	-0.131304993	-0.133835272	0.061985087	-0.087603654	0.170894071	-0.059477558	0.199048734	0.097480942	0.124702082	-0.097480942	0.124702082	0.138926255	0.041648193	0.145575761	0.024314417	0.150729812	0.006772137	0.154855431	-0.01093585	0.158286919	-0.028960688	0.161330694	-0.046990097	0.160987547	-0.06539941	0.159880067	-0.08383174	0.157041016	-0.101595061	0.152302066	-0.11779928	-0.138926255	0.041648193	-0.145575761	0.024314417	-0.150729812	0.006772137	-0.154855431	-0.01093585	-0.158286919	-0.028960688	-0.161330694	-0.046990097	-0.160987547	-0.06539941	-0.159880067	-0.08383174	-0.157041016	-0.101595061	-0.152302066	-0.11779928
KC-d14-17	Kitami	Control	14day	KCd14	W14	W14	11.07876879	0	0.220340615	0.058955679	0.200476123	0.089502026	0.16063789	0.131397964	0.067599789	0.145711925	-0.133918553	0.093178075	-0.16160309	-0.093178075	-0.16160309	-0.145711925	-0.133918553	-0.131397964	0.067599789	-0.089502026	0.16063789	-0.058955679	0.200476123	0.099459915	0.121675835	-0.099459915	0.121675835	0.136302801	0.047910366	0.140493252	0.029651886	0.144185269	0.010797593	0.149306913	-0.007967117	0.156019761	-0.026638071	0.161024548	-0.045880268	0.164320769	-0.06520531	0.163299525	-0.084555279	0.162212442	-0.103254709	0.156187621	-0.119897393	-0.136302801	0.047910366	-0.140493252	0.029651886	-0.144185269	0.010797593	-0.149306913	-0.007967117	-0.156019761	-0.026638071	-0.161024548	-0.045880268	-0.164320769	-0.06520531	-0.163299525	-0.084555279	-0.162212442	-0.103254709	-0.156187621	-0.119897393
KC-d14-18	Kitami	Control	14day	KCd14	W14	W14	12.23471852	0	0.213422562	0.060281176	0.195778902	0.093859645	0.15510562	0.134300438	0.063970518	0.149088995	-0.131319078	0.097823851	-0.152776469	-0.097823851	-0.152776469	-0.149088995	-0.131319078	-0.134300438	0.063970518	-0.093859645	0.15510562	-0.060281176	0.195778902	0.102146851	0.117092156	-0.102146851	0.117092156	0.140120285	0.045600927	0.146100251	0.028810033	0.151459651	0.011523923	0.155461898	-0.006444916	0.158871166	-0.02507489	0.161224001	-0.04415596	0.163291726	-0.063422316	0.163157264	-0.08263231	0.161537849	-0.101088033	0.157064524	-0.117679389	-0.140120285	0.045600927	-0.146100251	0.028810033	-0.151459651	0.011523923	-0.155461898	-0.006444916	-0.158871166	-0.02507489	-0.161224001	-0.04415596	-0.163291726	-0.063422316	-0.163157264	-0.08263231	-0.161537849	-0.101088033	-0.157064524	-0.117679389
KC-d14-19	Kitami	Control	14day	KCd14	W14	W14	10.24878112	0	0.215411568	0.059320818	0.195597312	0.092374254	0.157874941	0.136223495	0.063250156	0.147734725	-0.131800922	0.10248113	-0.166562184	-0.10248113	-0.166562184	-0.147734725	-0.131800922	-0.136223495	0.063250156	-0.092374254	0.157874941	-0.059320818	0.195597312	0.100759089	0.117884505	-0.100759089	0.117884505	0.140723568	0.044458871	0.146679274	0.027968675	0.151133147	0.01110318	0.155072875	-0.00594578	0.156818599	-0.023869238	0.159091586	-0.042247407	0.160814268	-0.06098854	0.160965763	-0.079903418	0.159499906	-0.098525178	0.154995759	-0.116000757	-0.140723568	0.044458871	-0.146679274	0.027968675	-0.151133147	0.01110318	-0.155072875	-0.00594578	-0.156818599	-0.023869238	-0.159091586	-0.042247407	-0.160814268	-0.06098854	-0.160965763	-0.079903418	-0.159499906	-0.098525178	-0.154995759	-0.116000757
